year,ranking,title,artist,lyrics,song_url,producers,writers,label,released_on,tags,month,In English,Pop,Rap,R&B,Electro-Pop,Rock,usa,year_month
2004,66,One Thing,Finger Eleven,"[Verse 1]
Restless tonight
'Cause I wasted the light
Between both these times
I drew a really thin line
It's nothing I planned
And not that I can
But you should be mine
Across that line
[Chorus]
If I traded it all
If I gave it all away for one thing
Just for one thing
If I sorted it out
If I knew all about this one thing
Wouldn't that be something
[Verse 2]
I promise I might
Not walk on by
Maybe next time
But not this time
Even though I know
I don't want to know
Yeah, I guess I know
I just hate how it sounds",https://genius.com/finger-eleven-one-thing-lyrics,['Johnny K'],"['Scott Anderson', 'James Black']",['Wind-Up Records'],"September 9, 2003","['Canada', 'Ballad', 'Rock', 'Acoustic', 'Alternative Rock']",9,0,0,0,0,0,1,0,2004-09
2004,67,Headsprung,LL Cool J,"[Verse 1: LL Cool J]
They call me Big Elly, a bit silly
Big money, big really
When I'm sliding in the Martin ya hear me
I be slicing with these bars so ya fear me
Let me rip it up for cuz in the back
Let me flip I put a buzz in ya hat
I'ma tell ya how to cause an attack
Timbaland, Ladies Love on the track
Lovely get the ice, pop champagne
Don't forget I used to ride on the train
When I bump it right, call my name
Go crazy in the mall wit James
Dump cat, not ill like me
Bring the women in to chill for free
Let me tell ya girl, don't try me
You better have I.D. 'cause we be
[Chorus: Timbaland]
When we be up in the club, we be posting the back
When we be in the club, girl always come to the back
And we 'bout to get our head sprung
And we 'bout to get our head sprung
And we 'bout to get our head sprung
And we 'bout to get our head sprung
When we be up in the club, we be posting the back
When we be in the club, girl always come to the back
And we 'bout to get our head sprung
And we 'bout to get our head sprung
And we 'bout to get our head sprung
And we 'bout to get our head sprung",https://genius.com/ll-cool-j-headsprung-lyrics,['Timbaland'],"['LL COOL J', 'Timbaland']",,"June 7, 2004","['Rap', 'New York Rap', 'USA', 'In English', 'Dance', 'Hip-Hop', 'East Coast Rap']",6,1,0,1,0,0,0,1,2004-06
2004,68,Damn!,YoungBloodZ featuring Lil Jon,"[Verse 1: Sean Paul]
They calling me to come back to the streets
Sean P., aka ""A Sharp Crease""
Said it was necessary, these sucka niggas out here very scary
They cuffing hoes, they living in the month of February
OK then, put a sissy nigga on display then
Kick in your door and have my folks bring them K's in
I'm still Attic A-double T-I-C
It ain't a hoe out there, for real, who don't know bout me
Bitch I'm for sure with it
Don't make me pop that trunk to the 'Lac
Bitch I will go get it
And I ain't selfish, I will let you and your ho feel it
Won't catch me sipping on no Cris and got a cold belly
It's Youngbloodz A-Town malt liquor sipping
Coming straight from the gutter
Toe-tag a motherfucker, leave them under a cover
Lil Jon he drop the beat that make you bounce like rubber
Sean Paul he tote the heat to make you mug then slug ya, yeah
[Chorus: Sean Paul & Lil' Jon]
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
(
Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!)",https://genius.com/youngbloodz-damn-lyrics,['Lil Jon'],"['Lil Jon', 'Sean P.', 'J-Bo (Rapper)']","['Arista Records', 'So So Def Recordings']","June 16, 2003","['Atlanta Rap', 'In English', 'Hardcore Rap', 'Rap', 'Crunk', 'Dirty South', 'Gangsta Rap', 'USA', 'Hip-Hop']",6,1,0,1,0,0,0,1,2004-06
2004,69,Baby Boy,Beyoncé featuring Sean Paul,"[Intro: Sean Paul]
Certified quality
A dat di gyaldem need and dem cry fi everyday without apology
Buck dem di right way, dat a my policy
Sean da Paul 'longside Beyoncé
Now hear what di man seh
Dis a dutty yeah, dutty yo
Dutty yeah, dutty yo
Beyoncé, sing it now, ya
[Chorus: Beyoncé & Sean Paul]
Baby boy, you stay on my mind, fulfill my fantasies
(Come on, girl, tell me how you feel)
I think about you all the time, I see you in my dreams
(Yuh done know di love is real, I see you in my dreams)
Baby boy, not a day goes by without my fantasies
(Come on, girl, tell me what's the deal)
I think about you all the time, I see you in my dreams
(Yuh done know di love is real, I see you in my dreams)
[Verse 1: Beyoncé & Sean Paul]
Ah, oh, my baby's fly, baby, oh (Yeah, yeah, oh, na, na, na)
Yes, no, hurt me so good, baby, oh (This hot, oh, na, na, na)
I'm so wrapped up in your love, let me go (Uh, yo, oh, na, na, na)
Let me breathe (Yo, yo), stay out my fantasies (Yo, yo, alright, oh, na, na, na)",https://genius.com/beyonce-baby-boy-lyrics,"['Scott Storch', 'Beyoncé']","['Robert Waller', 'Scott Storch', 'Beyoncé', 'Sean Paul', 'JAY-Z', 'Ini Kamoze']",['Columbia Records'],"August 3, 2003","['Jamaica', 'Dancehall', 'Jamaican Patois', 'Pop', 'R&B', 'In English', 'USA']",8,1,1,0,1,0,0,1,2004-08
2004,70,Get Low,Lil Jon & the East Side Boyz featuring Ying Yang Twins,"[Chorus: Kaine, D-Roc,
Kaine & Lil Jon
]
3-6-9, damn, she fine (Yay, yay)
I'm hopin' she can sock it to me one more time
And roll, get low (Get low)
Get low (Get low), get low (Get low, yay, yay)
To the window (To the window)
To the wall (To the wall)
'Til sweat drop down my balls (My balls)
'Til all these bitches crawl (Crawl)
'Til all skeet-skeet, motherfucker (
Motherfucker
)
'Til all skeet-skeet, goddamn (
A-goddamn
)
'Til all skeet-skeet, motherfucker (
Motherfucker
)
'Til all skeet-skeet, goddamn (
A-goddamn
)
[Verse 1: Kaine]
Shawty crunk, so fresh, so clean
Can she fuck? That question been harassing me
In the mind, this bitch is fine
I done came to the club 'bout 50-11 times
Now can I play with your panty line?
The club owner said I need to calm down
Security guard's gonna sweat me now
Nigga drunker than a motherfucker, threaten me now
[Verse 2: D-Roc]
She getting crunk in the club, I mean she work it
And then I like to see the females twerking
Taking her clothes off, buckey naked
ATL, ho, don't disrespect it
A-pop your pussy like this
Cause Ying Yang Twins in this b-i-itch
Lil Jon and the East Side Boys with me
And we all like to see ass and titties
Now bring your ass over here, ho
And let me see you get low if you want this thug
Now take it to the floor (To the floor)
And if your ass wanna act, you can keep your ass where you're at",https://genius.com/lil-jon-and-the-east-side-boyz-get-low-lyrics,['Lil Jon'],"['Kaine', 'D-Roc', 'Lil Jon']",,"October 8, 2002","['Southern Rap', 'In English', 'Dirty South', 'Rap', 'Hardcore Rap', 'Atlanta Rap', 'Hip-Hop', 'Gangsta Rap', 'USA', 'Crunk']",10,1,0,1,0,0,0,1,2004-10
2004,71,Drop It Like It's Hot,Snoop Dogg featuring Pharrell,"[Produced by The Neptunes]
[Intro]
Snoop
Snoop
[Chorus: Snoop Dogg]
When the pimp's in the crib, ma
(Drop it like it's hot, drop it like it's hot, drop it like it's hot)
When the pigs try to get at you
(Park it like it's hot, park it like it's hot, park it like it's hot)
And if a nigga get a attitude
(Pop it like it's hot, pop it like it's hot, pop it like it's hot)
I got the Rollie on my arm and I'm pourin' Chandon
And
I roll the best weed
, 'cause I got it goin' on
[Verse 1: Pharrell Williams]
I'm a nice dude (Uh), with some nice dreams
(Yep)
See these ice cubes?
(Uh)
See these Ice Creams?
Eligible bachelor, million dollar boat
That's whiter than what's spillin' down your throat
The Phantom, exterior like fish eggs
The interior like suicide-wrist red
I can exercise you, this can be your Phys. Ed
Cheat on your man,
ma, that's how you get ahizzead
Killer with the beat,
I know killers in the street
With the steel that'll make you feel like Chinchilla in the heat
So don't try to run up on my ear talkin' all that raspy shit, tryna ask me shit
When my niggas fill your vest, they ain't gon' pass me shit
*ticking*
You should think about it, take a second
*ding*
Matter-fact, you should take four, B
And think before you fuck with-a
lil' Skateboard P",https://genius.com/snoop-dogg-drop-it-like-its-hot-lyrics,['The Neptunes'],"['Snoop Dogg', 'Tim Stahl', 'Pharrell Williams', 'Chad Hugo', 'John Guldberg']","['Doggystyle Records', 'Star Trak Entertainment', 'Geffen Records']","September 12, 2004","['In English', 'Soundtrack', 'Hyphy', 'Rap', 'West Coast Rap', 'USA', 'Gangsta Rap', 'Experimental Rap', 'Experimental', 'Pop Rap']",9,1,0,1,0,0,0,1,2004-09
2004,72,U Should've Known Better,Monica,"[Intro]
Oh-oh, oh-oh
Oh-oh, oh-oh
Da, da, da, da
Da da da
[Verse 1]
Oh, I didn't ask to go with you to Mexico
I really didn't need the shopping spree in LA or Melrose
Boy, if you didn't know it, well, now you know
I didn't need the furs or the jewelry
Because material things, it don't mean much to me
And ever since you've been gone
I've been holdin' us down, on my own and no
[Pre-Chorus]
I never ever cheated, I never ever lied
So you can stop askin', askin' me why
Why I never left you and why I kept it real
And why I'm still with you
[Chorus]
You should've known better than to think I would leave
You should've known better than to doubt me (Me)
It don't matter if you're up, matter if you're down
Either way, I'm gonna be around
You should've known that I would stay by your side (Side)
Should've known your girl was gonna ride or die
And it just don't matter
If you're rich or poor, out or in, doin' five to ten
You should've known better",https://genius.com/monica-u-shouldve-known-better-lyrics,"['Bryan-Michael Cox', 'Jermaine Dupri']","['Bryan-Michael Cox', 'Harold Lilly', 'Jermaine Dupri', 'Monica']",['J Records'],"May 18, 2004","['Soul Pop', 'USA', 'In English', 'Soul', 'Pop', 'R&B', 'Aa (Check Description)']",5,1,1,0,1,0,0,1,2004-05
2004,73,On the Way Down,Ryan Cabrera,"[Verse]
Sick and tired of this world
There's no more air
Tripping over myself
Going nowhere
Waiting, suffocating, no direction
I took a dive and...
[Chorus]
On the way down
I saw you, and you saved me from myself
And I won't forget the way you loved me
And on the way down
I almost fell right through
But I held on to you
[Verse]
Been wondering why it's only me
Have you always been inside waiting to breathe
It's alright, sunlight on my face
I wake up and yet, I'm alive
'Cause...
[Chorus]
On the way down
I saw you, and you saved me from myself
And I won't forget the way you loved me
And on the way down
I almost fell right through
But I held on to you",https://genius.com/ryan-cabrera-on-the-way-down-lyrics,"['John Rzeznik', 'Curtis Frasca']","['Ryan Cabrera', 'Sabelle Breer', 'Curtis Frasca']",,"June 12, 2004","['USA', 'Pop-Rock', 'Pop', 'Teen Pop', 'Aa (Check Description)', 'In English']",6,1,1,0,0,0,0,1,2004-06
2004,74,Breakaway,Kelly Clarkson,"[Intro]
Da-da-da, un, da-da
Da-da-da, un, da-da
Da-da-da, un, da-da-da-da
Da-da-da, un, da-da
Da-da-da, un, da-da
Da-da-da, un, da-da-da-da
[Verse 1]
Grew up in a small town
And when the rain would fall down
I'd just stare out my window
Dreamin' of what could be
And if I'd end up happy
I would pray (I would pray)
[Verse 2]
Trying hard to reach out
But when I tried to speak out
Felt like no one could hear me
Wanted to belong here
But something felt so wrong here
So I prayed (I would pray)
I could break away
[Chorus 1]
I'll spread my wings and I'll learn how to fly
I'll do what it takes 'til I touch the sky
And I'll make a wish, take a chance, make a change
And break away
Out of the darkness and into the sun
But I won't forget all the ones that I love
I'll take a risk, take a chance, make a change
And break away",https://genius.com/kelly-clarkson-breakaway-lyrics,['John Shanks'],"['Avril Lavigne', 'Bridget Benenate', 'Matthew Gerrard']",,"July 19, 2004","['In English', 'USA', 'Soundtrack', 'Disney', 'Teen Pop', 'Ballad', 'Pop', 'Cover', 'Pop-Rock', 'Adult Contemporary']",7,1,1,0,0,0,0,1,2004-07
2004,75,Why Don't You & I,Santana featuring Alex Band or Chad Kroeger,"[Verse 1: Chad Kroeger]
Since the moment I spotted you
Like walking 'round with little wings on my shoes
My stomach's filled with the butterflies
Ooh, and it's alright
Bouncing 'round from cloud to cloud
I got the feeling like I'm never gonna come down
If I said I didn't like it, then you know I'd lied, ooh
[Pre-Chorus: Chad Kroeger]
But every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right
[Chorus: Chad Kroeger]
So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""
[Verse 2: Chad Kroeger]
When's this fever gonna break?
I think I've handled more than any man can take
I'm like a love-sick puppy chasing you around
Ooh, and it's alright
Bouncing 'round from cloud to cloud
I got the feeling like I'm never gonna come down
If said I didn't like it, then you know I'd lied, ooh",https://genius.com/santana-why-dont-you-and-i-lyrics,['Lester Mendez'],['Chad Kroeger'],,"October 22, 2002","['Latin Rock', 'Hard Rock', 'Rock', 'Post-Grunge']",10,0,0,0,0,0,1,0,2004-10
2004,76,Are You Gonna Be My Girl,Jet,"[Intro]
Go!
[Verse 1]
So one, two, three
Take my hand and come with me
Because you look so fine
That I really wanna make you mine
I said, you look so fine
That I really wanna make you mine
[Verse 2]
Oh, four, five, six
Come on and get your kicks
Now you don't need that money
When you look like that, do ya, honey?
[Pre-Chorus]
Big black boots, long brown hair
She's so sweet with her get-back stare
[Chorus]
Well, I could see you home with me
But you were with another man, yeah
I know we ain't got much to say
Before I let you get away, yeah",https://genius.com/jet-are-you-gonna-be-my-girl-lyrics,['Dave Sardy'],"['Nic Cester', 'Cameron Muncey']",['Elektra Records'],"August 25, 2003","['In English', 'Anthem', 'Rock', 'Australia', 'Pop-Rock', 'Arena Rock', 'Alternative Rock', 'Garage Rock']",8,1,0,0,0,0,1,0,2004-08
2004,77,100 Years,Five for Fighting,"[Verse 1]
I'm fifteen for a moment
Caught in between ten and twenty
And I'm just dreamin'
Countin' the ways to where you are
I'm twenty-two for a moment
And she feels better than ever
And we're on fire
Makin' our way back from Mars
[Chorus]
Fifteen, there's still time for you
Time to buy and time to lose
Fifteen
There's never a wish better than this
When you only got a hundred years to live
[Verse 2]
I'm thirty-three for a moment
I'm still the man, but you see, I'm a they
A kid on the way, babe
A family on my mind
I'm forty-five for a moment
The sea is high
And I'm headin' into a crisis
Chasin' the years of my life",https://genius.com/five-for-fighting-100-years-lyrics,['Gregg Wattenberg'],['Five for Fighting'],,"November 24, 2003","['Piano Rock', 'Rock', 'Adult Contemporary', 'In English', 'Pop-Rock', 'Pop', 'Ballad', 'Alternative Rock']",11,1,1,0,0,0,1,0,2004-11
2004,78,Step in the Name of Love,R. Kelly,"[Verse 1]
Many lovers has come, and
Many lovers have gone
Similar to an old fashion song
(A thousand years from now
We'll be still putting it down my baby)
You can change the frame
But the picture remains the same
Similar to the sun after the rain
(Thousand years from now, we'll
Be still puttin' it down my baby)
[Pre hook]
Baby girl in other words for ever more
I'll be here. (I'll be here)
Cause, my whole has been full of joy every since
You came here...Girl
[Hook]
My whole world goes around
Because you spin me yeah (spin me)
And every time we're done making love girl
You makes me wanna
[Verse 2]
Some believes in love
And some people don't
Similar to a story, when it's told
A thousand years from now
We'll be still puttin' down my baby
Some have cross the finish line and some gave up
It's like moving a mountain
Love can be just that tough yeah
(A thousand years from now)
(We'll be still putting it down, my baby)
Baby girl in other words for ever more
I'll be here. (I'll be here.)
Cause my whole has been full of joy since
You came here...Girl",https://genius.com/r-kelly-step-in-the-name-of-love-lyrics,['R. Kelly'],['R. Kelly'],['Jive Records'],"February 18, 2003","['R&B', 'Soul Pop', 'Pop', 'Soul']",2,0,1,0,1,0,0,0,2004-02
2004,79,Breaking the Habit,Linkin Park,"[Verse 1]
Memories consume like opening the wound
I'm picking me apart again
You all assume I'm safe here in my room
Unless I try to start again
[Pre-Chorus]
I don't want to be the one the battles always choose
'Cause inside, I realize that I'm the one confused
[Chorus]
I don't know what's worth fighting for or why I have to scream
I don't know why I instigate and say what I don't mean
I don't know how I got this way,
I know it's not alright
So I'm breaking the habit
I'm breaking the habit tonight
[Verse 2]
Clutching my cure, I tightly lock the door
I try to catch my breath again
I hurt much more than anytime before
I had no options left again
[Pre-Chorus]
I don't want to be the one the battles always choose
'Cause inside, I realize that I'm the one confused",https://genius.com/linkin-park-breaking-the-habit-lyrics,"['Don Gilmore', 'Linkin Park']","['Dave Farrell', 'Brad Delson', 'Rob Bourdon', 'Chester Bennington', 'Mr. Hahn', 'Mike Shinoda']",['Warner Records'],"June 14, 2004","['Electronic Rock', 'In English', 'Alternative Rock', 'Rock', 'USA']",6,1,0,0,0,0,1,1,2004-06
